user_id,recommended_movies
445,"1198,318,1253,2905,953,2019,3147,2028,2804,593"
446,"1276,2858,2804,3083,3410,649,3307,1236,1237,669"
447,"2357,670,3469,3245,318,669,953,2197,954,53"
448,"318,53,669,1704,2329,593,1900,3245,2324,953"
449,"1278,968,2648,1347,2644,1340,1321,1196,841,3932"
450,"3245,1207,953,53,2503,1276,593,2324,649,923"
451,"953,3245,669,1203,670,2503,954,53,2609,1132"
452,"3578,3147,3224,2329,2360,3245,2197,2501,2503,3006"
453,"3307,1236,649,3022,1273,568,909,2019,3543,1279"
454,"1273,1243,3424,101,2289,1884,3794,3949,3556,3569"
455,"3307,2324,1002,1197,1172,2937,2997,1276,2804,3022"
456,"2905,2571,2019,1242,3175,2804,527,2324,3793,1233"
457,"2804,1276,3307,909,3468,1207,53,1131,1423,2503"
458,"2019,858,2905,593,1953,1233,1221,1276,3083,904"
459,"2324,2804,1172,3897,649,3307,318,3410,3083,3451"
460,"1002,2788,3022,1080,3814,3088,3462,1236,2973,1830"
461,"2324,1207,953,2019,1193,2609,3092,53,2804,3307"
462,"649,1215,2858,3552,3793,1236,1002,2301,1663,2918"
463,"2238,3022,3421,1276,905,3629,2804,1449,955,3306"
464,"307,1243,668,97,2624,1273,2931,670,53,3897"
465,"2064,2318,1827,1236,363,2973,2289,2858,1192,2936"
466,"3307,3022,649,1236,3629,3462,2503,2324,3363,670"
467,"1172,3668,1286,3307,58,215,866,3097,1046,1851"
468,"3307,898,2935,3739,936,2920,1307,1172,932,1230"
469,"2503,53,668,1236,1423,318,2959,2324,649,2804"
470,"945,2080,1035,1066,1951,907,1380,2099,905,3606"
471,"1233,668,2858,750,1104,670,2959,3134,1193,923"
472,"1253,1077,2660,670,2594,2019,858,1193,1221,2351"
473,"3307,2324,914,1947,1172,1226,1067,2081,3363,1380"
474,"1276,2804,858,3307,909,1136,2937,3022,3897,2019"
475,"2905,2788,2324,598,1002,3552,955,2937,3022,2795"
476,"905,2937,2324,947,298,811,2905,1002,96,1537"
477,"2905,1200,1218,3578,1214,1287,3624,377,3384,1434"
478,"3307,745,1236,933,2804,1172,898,3022,1276,293"
479,"2804,3916,953,2501,2324,2503,864,3363,1259,1207"
480,"53,668,669,1207,2360,3245,1228,1423,670,1237"
481,"2861,2804,3363,11,3536,916,2324,598,3451,838"
482,"2197,53,2931,649,668,1236,670,3410,2503,3245"
483,"745,2503,2624,668,557,1423,53,608,1900,2858"
484,"457,1610,3147,2324,2028,1172,593,2058,1036,318"
485,"905,2804,2937,1136,3022,1002,951,1276,649,955"
486,"2804,2858,1276,53,1207,669,3245,649,953,2324"
487,"3668,3307,1172,912,953,2927,1207,1674,933,2503"
488,"2571,1240,1374,589,1253,1270,1301,2662,1580,3793"
489,"1276,3200,3462,2238,649,1236,1221,1256,3307,1243"
490,"3114,3793,1240,2905,589,1097,1291,1223,1200,318"
491,"1237,1300,1900,2324,53,1251,3415,649,2197,3083"
492,"2324,2804,318,3363,1276,1704,649,3147,2329,53"
493,"1207,2503,953,3245,1099,2197,2804,1117,1193,214"
494,"2937,905,1537,1180,1446,3088,947,3306,934,955"
495,"2905,1197,1200,1198,2019,1233,318,969,1240,1374"
496,"3851,2905,1215,1210,671,3175,156,649,1866,568"
497,"1197,2905,260,2019,2324,3307,649,1172,2997,858"
498,"1193,1276,53,1423,3245,669,3410,2804,3363,1300"
499,"3307,1172,954,2503,2197,2357,3245,1203,2501,669"
500,"1236,3022,1211,1900,2609,3307,668,232,1279,1243"
501,"2324,2905,3897,905,1196,260,1243,3451,2019,1446"
502,"2324,2804,1276,3897,1236,1207,953,2858,954,1203"
503,"1248,2186,1260,2203,2726,3683,2066,1284,930,746"
504,"2203,2858,1236,3022,1278,2804,1136,930,1276,1214"
505,"2905,1197,1196,2019,649,2324,1240,2804,1200,3897"
506,"2804,2324,318,3451,3147,1236,3897,1276,1172,2503"
507,"2609,3245,3092,2324,2197,1132,668,953,1131,2739"
508,"750,924,3471,3703,2594,1077,2010,968,2916,2905"
509,"1423,1236,2360,668,3949,53,2624,3410,2503,3192"
510,"1527,2905,2275,2681,3300,671,1198,1200,2617,3827"
511,"2804,3307,2324,1172,1136,2858,232,1236,2248,1197"
512,"1212,2206,906,1269,2208,1086,911,3801,950,678"
513,"3897,2324,1236,318,649,909,1276,2959,2289,2997"
514,"2324,2804,745,1136,1236,1172,3307,1449,3793,2918"
515,"3089,2858,53,1237,2503,1236,1423,923,668,2360"
516,"3147,527,2028,678,953,1704,110,457,2329,53"
517,"1172,2324,3083,3307,1276,1244,1236,3451,3067,2248"
518,"3307,1046,2920,1211,53,668,2360,1423,670,2503"
519,"3114,649,1,1002,2355,1148,3536,2804,2506,298"
520,"3307,909,1172,1244,2935,1211,3739,1207,2920,923"
521,"3030,3737,599,3037,1209,1304,3365,714,3671,678"
522,"2905,589,1374,29,750,1287,3578,2019,1127,1242"
523,"3022,3306,955,905,951,2804,2924,947,3629,1281"
524,"53,1276,909,1104,2360,2351,1423,1237,326,3089"
525,"2905,1066,945,3307,670,907,2324,1277,1207,1276"
526,"1233,1953,1788,3310,1208,3405,3578,608,527,1204"
527,"955,3022,905,3363,2937,2324,3819,1276,947,909"
528,"2324,1172,3451,3307,2248,2804,2329,892,937,249"
529,"318,1207,2503,53,670,1203,3095,953,1423,3245"
530,"858,750,2503,2288,1215,318,53,29,1233,668"
531,"905,3548,909,1172,3451,3363,3022,649,3307,951"
532,"1527,29,32,750,1175,1306,741,2905,2010,1274"
533,"2019,2924,3307,3814,1218,1236,608,2905,3022,905"
534,"1101,1226,1172,440,1393,3307,318,28,3512,2620"
535,"1196,318,1197,260,1198,2905,1423,1259,1374,2324"
536,"480,2905,110,733,2916,1287,316,1205,1580,780"
537,"668,1423,1207,53,3089,923,926,1104,2503,326"
538,"2905,3470,1287,1262,2804,1259,2019,969,1233,1196"
539,"2905,2019,3000,1233,2528,29,1218,3384,3265,1261"
540,"2324,1236,2858,1279,1243,3083,649,1884,568,3851"
541,"2804,2080,919,2324,3159,2761,2791,3022,3307,1307"
542,"53,2019,318,1196,2324,649,2571,1423,1193,1276"
543,"3578,2905,3052,649,1002,1240,2858,1218,3275,180"
544,"2081,3114,2099,945,2905,3159,1066,1951,1,34"
545,"2804,649,2352,3897,2324,3363,3022,1236,1276,1136"
546,"1446,1235,3787,1243,2690,3083,955,1279,3911,2359"
547,"2905,1210,1197,1198,1270,2594,750,1653,29,2019"
548,"1278,1276,2804,2503,3307,3338,3022,2019,2330,649"
549,"2858,1243,1885,1276,3307,649,1273,3317,2019,1236"
550,"649,2804,3410,2596,1871,635,1423,2503,53,2931"
551,"318,3245,668,53,2959,2197,2609,1172,2360,2357"
552,"2905,2571,3578,2617,3147,457,2019,1197,1610,2503"
553,"2706,3851,905,2918,1136,3868,1449,3421,2804,2109"
554,"318,53,2329,326,668,1423,2324,3949,3245,2503"
555,"1223,3429,720,2355,1023,3022,2804,3629,2137,3034"
556,"1066,945,3022,2843,907,955,1148,2324,3307,3114"
557,"2571,1253,3175,2288,1077,2660,29,2010,2529,3658"
558,"53,668,2197,3245,1132,213,670,2329,2336,326"
559,"3147,678,908,2762,111,628,1358,3420,16,3510"
560,"2905,1376,3578,733,3793,1788,940,1552,3175,1218"
561,"318,593,1236,53,3410,908,1871,2858,2959,649"
562,"2905,1954,1036,589,1242,1218,1233,593,1287,2571"
563,"919,34,1198,858,2019,953,318,1207,912,1250"
564,"953,1704,110,2197,2501,670,121,1242,1246,2728"
565,"318,1276,2324,2804,3245,670,3897,53,3410,923"
566,"2324,1449,745,1394,1235,3897,1236,3787,3429,1285"
567,"2905,1275,940,1215,2115,1303,1254,1049,2528,3470"
568,"2503,2019,3578,3147,1036,2197,1242,457,1233,2905"
569,"3022,905,916,1238,3306,3787,598,2788,1257,951"
570,"318,2804,2503,953,1172,2329,53,2197,1207,3307"
571,"1240,1196,1214,1200,1036,1198,1270,1253,3793,1127"
572,"2905,2019,1197,318,1198,733,457,1036,649,1287"
573,"111,908,1358,293,50,149,1264,924,3634,1212"
574,"1193,1213,858,111,2329,668,2503,923,3468,678"
575,"2905,1197,2019,474,2058,1127,2273,3147,745,1200"
576,"1240,2905,1287,2640,1374,1376,380,919,3417,2407"
577,"1276,649,1236,3410,1273,3897,2019,3200,3307,3363"
578,"1276,1221,2804,1193,1953,2503,953,2019,1207,923"
579,"3421,598,2706,1136,1257,3022,1923,2804,449,2788"
580,"527,2028,110,1250,3196,1272,912,1208,1263,1233"
581,"1172,916,1307,1226,898,1197,2396,3307,2248,11"
582,"2324,593,2804,649,3147,1236,678,2571,628,3363"
583,"318,1207,670,53,1193,2804,669,3469,2503,2324"
584,"1423,53,1207,953,1193,668,3245,2503,2329,1704"
585,"3022,1077,1136,1197,2010,1236,2594,3070,1449,3307"
586,"1077,32,1175,2010,741,1253,1965,1921,2662,1274"
587,"1236,2804,649,1276,3462,2936,3233,598,1002,1449"
588,"2324,3090,53,1236,2731,668,1276,326,669,3504"
589,"3022,1537,3629,2937,3462,649,1002,3819,2936,3233"
590,"1423,1207,53,3415,670,1193,1300,2360,669,668"
591,"306,3415,668,1132,1237,1104,3089,1949,670,307"
592,"2905,1610,457,1036,858,1221,1291,1953,2019,2571"
593,"1207,318,2503,3245,214,1193,1423,2624,53,669"
594,"3307,936,3022,2935,2804,1188,838,3072,1537,1226"
595,"668,1207,2197,670,2503,2609,53,3245,213,1193"
596,"2937,2324,1197,1002,2905,2804,1136,3462,1276,1537"
597,"649,2804,2324,1276,3897,2289,1236,3410,3504,3424"
598,"318,2503,2804,2019,2324,2329,1207,669,1193,3245"
599,"668,2931,3245,53,2503,1117,2197,1207,2609,1423"
600,"2804,2324,3307,1211,1136,1172,1784,1060,1276,909"
601,"649,1236,2289,3317,3410,3083,1276,318,53,1273"
602,"1240,2010,3576,2662,3658,3417,2578,3700,3659,3293"
603,"1036,908,2019,1610,593,1953,1674,3469,953,3936"
604,"1610,2905,1287,2353,110,2019,349,1954,165,3147"
605,"908,1610,628,2501,457,3513,3916,3952,150,280"
606,"2324,3851,2788,905,1235,156,3233,324,2593,598"
607,"3245,953,2503,1193,3038,668,1104,923,1423,3468"
608,"3851,649,3210,3421,1236,3477,1136,2423,598,2795"
609,"1200,1214,2905,1127,1573,1376,2529,2662,1253,1610"
610,"2324,668,2019,29,1175,1423,2357,1411,3245,1900"
611,"53,1207,3245,2503,668,1276,669,1236,2609,2925"
612,"3307,2019,923,1104,1276,1237,3089,1207,1197,53"
613,"2503,1193,2804,670,923,1423,53,668,953,1203"
614,"1,1907,1023,1148,2137,1223,3429,2048,745,720"
615,"1197,1196,2905,2019,1210,110,649,318,2000,2028"
616,"2019,318,858,1233,1193,593,1200,2571,2503,1276"
617,"2324,318,1276,2019,1193,2804,909,527,953,3897"
618,"2324,2804,2028,318,3897,527,909,1276,2019,3363"
619,"1236,1235,1449,1080,1276,1394,2918,3552,2791,1002"
620,"3022,1136,951,3629,2791,955,3307,909,2804,905"
621,"858,1278,2571,1136,1221,1206,1276,3703,1374,608"
622,"1207,53,3245,2609,1104,669,1132,2503,2925,1131"
623,"1276,3022,909,3307,3504,2289,1953,3629,3410,3462"
624,"2728,1236,909,527,53,2503,3363,649,572,926"
625,"318,2197,1423,1207,2609,3092,1949,2501,1293,214"
626,"2324,745,318,1148,858,1223,2019,1233,110,2931"
627,"260,3920,2858,2997,1019,3022,2324,2086,2905,1136"
628,"3022,1002,3307,2937,3851,905,1449,1172,3233,3629"
629,"575,2037,13,755,2082,2084,3674,2846,2043,1881"
630,"3307,497,3739,2248,2935,446,2324,892,3475,1046"
631,"3897,670,3307,3410,34,2324,909,1236,3022,1276"
632,"1374,1376,260,1196,1240,2660,1301,3471,1210,1214"
633,"1276,296,1193,858,909,1251,1300,2289,2324,1273"
634,"2687,1023,3159,2078,1688,2099,1148,917,1223,2083"
635,"2503,318,2609,668,1193,53,2804,670,1423,3469"
636,"1214,1200,1077,1270,3527,1253,1387,3576,2662,2640"
637,"1207,670,318,3245,53,2503,1276,954,2324,912"
638,"3421,1136,1215,260,1276,3022,2324,2571,2905,598"
639,"2905,168,318,2501,2197,2324,2503,1172,2861,3307"
640,"1131,2959,2503,3192,53,670,2848,668,1193,2931"
641,"2324,1207,649,2501,53,3307,1276,1236,3363,3469"
642,"1253,3147,2571,593,318,1214,53,1240,3471,1653"
643,"2324,2804,1172,909,1276,3307,1136,3022,3504,3083"
644,"1214,1965,1077,2858,608,1197,45,1265,1252,3307"
645,"1276,2804,3410,318,3897,1236,1193,3363,649,53"
646,"2019,2905,3578,3091,1224,1287,2501,2197,3147,3092"
647,"1136,1235,1537,1281,3022,1963,2924,1218,1446,905"
648,"1276,3504,3083,1193,2324,1236,3410,53,668,649"
649,"1374,3703,2019,1198,32,858,480,1199,3793,318"
650,"2905,2019,1036,1196,1198,1240,1200,1218,260,2858"
651,"2997,3307,3022,2804,909,1236,3083,3629,2937,3410"
652,"1214,908,1218,3634,1036,111,3075,1240,1200,678"
653,"2197,1949,318,214,2609,1172,58,1207,2357,3090"
654,"3897,1207,670,2019,908,3092,1193,2503,668,53"
655,"668,3089,670,2731,3307,923,306,1949,1207,1251"
656,"2324,2804,3451,318,3897,1172,53,3469,2197,649"
657,"318,2804,3897,1423,2324,1193,2959,53,1276,1236"
658,"2324,2804,1276,909,1236,3083,3451,318,649,3410"
659,"1246,53,2197,3916,572,1900,1704,953,1207,3469"
660,"2804,2503,3245,668,923,1203,2351,3897,3089,649"
661,"2019,3578,1287,1954,593,2503,53,3062,908,2905"
662,"3000,2905,3114,745,2761,1148,3429,1197,1223,2138"
663,"1214,1240,1219,1387,2905,2019,1200,1218,1036,1278"
664,"2804,3022,2937,1276,905,649,3410,1537,3868,1236"
665,"1997,1278,1347,1350,1345,3727,3499,2782,1333,2648"
666,"1172,3897,3083,668,2503,669,3307,670,3410,1300"
667,"593,1200,1278,318,2905,678,1196,2762,260,968"
668,"3849,908,3634,745,2571,1218,2983,3728,3147,965"
669,"2324,1236,1136,3548,1276,3022,909,598,2503,1257"
670,"1193,2503,668,3089,2360,2931,1719,2351,3245,1300"
671,"3089,2731,1423,3307,668,2503,1207,1104,1276,1237"
672,"2019,1242,1233,2905,527,1287,3062,1262,912,3654"
673,"978,2731,2351,3415,1228,2908,1941,53,1104,1237"
674,"1197,2019,2905,1215,1198,671,3793,1921,1199,741"
675,"2804,1276,1236,3307,2503,3410,3022,1734,1136,1243"
676,"2324,1276,2329,3916,953,3363,3451,1246,3897,3469"
677,"307,1300,213,669,2070,1176,1132,306,2329,1900"
678,"649,2503,3307,909,53,1276,3451,1871,1207,3245"
679,"318,2019,1207,670,953,3089,3245,2503,668,2324"
680,"2804,1276,2918,3022,1136,1002,3897,2324,909,3421"
681,"720,1223,2139,3429,2018,1282,3034,745,2078,1907"
682,"1276,1233,923,2503,53,2804,1228,3035,3245,669"
683,"1036,3555,3578,165,1608,2353,1218,2905,1198,1240"
684,"2804,318,1276,2324,3363,2503,1236,670,2019,1207"
685,"2324,318,2858,2905,2706,1704,3897,3147,1784,1287"
686,"1242,1196,1250,953,1233,858,3035,2324,3062,2329"
687,"1172,3307,1244,1230,2804,1193,2959,678,1247,909"
688,"527,3091,1217,1939,3811,1960,920,1294,1936,3342"
689,"1172,3307,912,898,3668,2594,3475,2920,1226,2927"
690,"649,2858,3897,1236,2997,2571,3410,1273,1214,1276"
691,"3307,2858,3022,3067,2804,1236,598,3306,2937,3897"
692,"2019,649,3307,3245,2503,668,53,2357,2931,3089"
693,"953,2804,3307,2858,318,1207,908,909,1197,3022"
694,"2804,3307,106,649,2324,1243,318,3317,232,3083"
695,"318,2324,2804,2503,670,2329,2905,2019,1276,669"
696,"3307,909,53,2804,1193,3504,1207,649,232,3410"
697,"1276,909,3363,3307,3410,649,3022,3543,1207,3504"
698,"1228,2351,2360,2594,2959,1095,1392,2575,2503,1423"
699,"2324,1276,1236,649,3897,2289,2503,1423,3245,2959"
700,"2726,1260,2066,1748,2186,2203,3334,750,608,942"
701,"649,2329,668,1276,1236,2745,1279,428,53,1246"
702,"3022,3307,1236,1243,232,3897,649,1172,946,3629"
703,"668,1193,1237,53,3410,1276,1236,3307,649,3089"
704,"2503,593,670,1276,1236,2858,318,527,1208,1193"
705,"1387,1240,1196,1374,260,2648,1198,2905,858,2571"
706,"53,318,3092,669,2609,3382,1193,1104,926,953"
707,"3147,3505,3634,908,628,2819,3510,933,2983,377"
708,"318,2324,53,3578,2804,858,2019,3245,649,593"
709,"1136,3481,2997,2858,1278,2324,1292,1079,3022,1449"
710,"649,1236,2019,111,3307,3410,53,3022,909,1953"
711,"1276,649,1236,909,3083,3410,3451,1273,53,908"
712,"2905,1240,1197,1218,2019,1221,2288,745,555,2329"
713,"2905,3062,1291,969,2019,3793,1275,1200,2662,2640"
714,"2324,1968,3897,649,2804,598,1236,3147,1871,1610"
715,"858,3307,1276,2019,3022,3504,909,649,2858,1136"
716,"2905,1953,3000,3266,745,624,1233,1910,2924,111"
717,"2019,318,2905,1196,1240,260,1198,858,649,3245"
718,"1036,1197,1198,1954,2000,1196,1291,2804,858,1240"
719,"2324,2858,1236,1276,318,649,2788,3410,1279,3897"
720,"318,2324,593,1233,2019,1193,1704,2905,3062,3147"
721,"2804,1370,933,2000,2503,2570,1197,678,1226,3363"
722,"318,53,2503,2197,2858,2804,1423,670,2324,1207"
723,"2858,1136,3022,2918,2937,3083,905,2324,598,955"
724,"1674,1172,933,911,928,1307,943,916,898,838"
725,"2503,3245,926,3307,326,1236,1300,2360,1193,1276"
726,"916,898,1172,2935,3307,1307,497,915,936,1226"
727,"3307,1236,909,2804,2501,864,1276,3668,3548,2503"
728,"953,53,1423,2197,1193,3092,1207,2501,3245,2503"
729,"2019,2905,1287,940,1291,750,1233,1253,2947,1270"
730,"1136,858,2804,1276,1221,649,1196,1537,3814,3552"
731,"1537,649,728,3925,1180,156,3819,3851,598,3309"
732,"2861,53,2745,3100,3200,2431,213,2764,1236,805"
733,"2804,2324,1276,909,649,3022,1002,3083,3410,3897"
734,"3030,3365,1304,1209,1283,599,3037,3607,3508,3873"
735,"3307,1276,3022,908,905,2019,2905,933,2937,1537"
736,"2324,318,858,3410,1358,2329,649,527,2804,1060"
737,"53,1193,1423,3038,1300,1237,2351,2360,2908,3089"
738,"2019,53,1900,1423,572,2197,3382,668,670,1233"
739,"2905,3578,1197,2028,110,457,2019,2571,3147,380"
740,"1276,1236,3083,2804,909,3410,649,3307,111,3067"
741,"1982,1219,1974,2648,1347,1333,1350,2782,1997,1348"
742,"1200,1240,1214,1527,480,1374,1573,2905,1270,29"
743,"3022,1236,3462,1281,2936,1243,2788,3532,1235,1273"
744,"2858,1921,1218,1136,2905,1194,2324,2924,101,2019"
745,"53,1236,2488,1276,649,593,1117,318,2288,3038"
746,"2197,1246,53,2324,3245,3382,3949,2739,2501,3469"
747,"2905,2019,110,2858,1218,1214,318,3405,858,2503"
748,"1214,2019,750,1200,1199,2905,1374,1253,1233,924"
749,"2804,2324,2503,1236,3897,2858,2329,669,649,1060"
750,"53,1207,2731,1193,670,669,3245,2503,1423,3038"
751,"1196,2019,2905,2571,318,1200,260,1197,1233,2028"
752,"3456,1300,668,2624,2238,1273,2609,1949,3569,1236"
753,"2937,905,3851,3341,3022,1136,598,3306,1002,955"
754,"2000,733,832,454,1608,1370,805,3256,1101,2353"
755,"53,3245,326,2197,669,2503,1246,2329,3469,1207"
756,"2288,1953,1374,3527,2662,3703,1954,2985,2916,2905"
757,"2324,3897,3363,1276,649,1234,2905,3147,908,3451"
758,"2324,2858,3897,1207,2501,909,2197,953,3451,53"
759,"3307,1307,3739,915,936,2935,1172,3284,497,912"
760,"2503,3245,318,2351,2925,3224,53,668,2360,2731"
761,"1196,260,1077,1215,1210,1200,1306,1580,1921,750"
762,"2571,29,1580,1527,2905,671,1215,316,589,1240"
763,"2324,2858,2905,649,2804,1197,3897,3363,1276,1259"
764,"2078,1259,1022,3000,2138,2087,3114,1,588,1967"
765,"3578,2324,2905,3753,2804,1871,324,649,1002,3897"
766,"3022,2324,2858,905,2804,2937,649,2918,3897,3307"
767,"678,2571,628,377,2503,911,745,2019,2905,3936"
768,"3410,2804,649,2324,2858,1968,1236,1243,2282,1279"
769,"2028,1233,1193,53,3035,1272,1224,110,668,593"
770,"3814,2324,1276,598,3022,649,2301,3233,1236,1243"
771,"1423,111,2858,2503,3038,318,53,1952,326,2682"
772,"1200,1240,1214,1196,1270,2288,1036,3527,1253,1374"
773,"908,1240,318,593,457,678,1610,1036,628,2019"
774,"2019,908,293,2324,1214,1240,678,668,2503,2905"
775,"2804,318,2324,3916,3363,1276,2503,3451,1900,953"
776,"3022,3629,3306,3307,1172,2396,911,176,1537,3232"
777,"2905,1218,2019,474,2058,2624,2197,1833,10,624"
778,"2019,2905,1287,3578,1200,1953,2194,1218,1233,1193"
779,"593,318,3147,2324,908,678,2571,2762,745,3307"
780,"2905,2019,745,1218,1148,2924,2762,3470,2324,969"
781,"3421,2858,3552,1136,223,2918,2804,3897,2109,1394"
782,"2858,1273,1236,1276,668,2324,649,923,909,2804"
783,"2019,858,1218,2905,1221,1953,1214,608,3310,1198"
784,"2329,2858,53,3897,2503,2324,2931,326,3469,3949"
785,"1218,170,1047,1769,3624,2019,591,2273,2905,1552"
786,"3793,1917,480,2393,3175,1375,1270,1200,2905,1097"
787,"2804,1193,668,593,1236,53,1276,2503,909,3307"
788,"1584,1253,2905,2324,1172,1301,3417,3699,2393,3307"
789,"1136,2791,3421,3552,1517,2324,1060,1923,318,2301"
790,"1240,1200,2662,1374,1301,750,1253,480,2288,3471"
791,"2324,3307,2858,1172,3897,2905,649,898,1281,2019"
792,"1253,3471,2010,2117,2594,671,924,1584,1276,1374"
793,"1900,670,53,2609,669,3245,572,213,2503,1423"
794,"2324,3897,1276,2804,1537,2352,905,3022,909,3410"
795,"1207,2804,953,1276,3363,3307,53,909,3451,1193"
796,"2238,3089,926,670,668,2324,1237,2239,53,3789"
797,"1046,1172,2935,1680,58,916,2029,936,497,1188"
798,"2125,497,2609,3565,213,2506,3079,539,1271,11"
799,"2019,670,668,318,1276,953,909,669,649,2804"
800,"2355,3022,3114,3868,1,34,1205,1281,3751,2761"
801,"1949,1423,3090,670,3095,1132,53,1203,2925,669"
802,"2804,2324,1276,649,3897,318,3410,1172,3307,1236"
803,"2905,2019,1197,1287,1374,1356,2028,2948,1376,2947"
804,"1236,2858,1276,1060,2503,3307,1207,909,2324,318"
805,"898,915,3536,1226,497,933,3097,937,936,943"
806,"3462,2997,3306,1934,1537,1136,3819,1235,3307,3532"
807,"1148,3429,1223,745,3114,1,318,2324,670,668"
808,"1982,1997,968,1219,2905,1954,1278,780,165,3147"
809,"104,216,3851,649,333,3617,180,2788,2683,2423"
810,"2019,53,2197,2804,1207,2503,953,3245,1704,2324"
811,"2804,953,3469,3307,1193,1172,3245,3035,668,954"
812,"649,593,678,3147,908,3798,1236,2324,1610,2444"
813,"2804,3022,905,3363,649,951,955,1276,947,3451"
814,"2905,1198,1196,3470,1215,29,2571,3793,1374,2723"
815,"2324,649,1236,1136,3897,2918,2804,1968,3421,1243"
816,"1197,3307,1172,2662,2324,905,3417,2804,1226,838"
817,"1240,3022,3897,1214,1036,951,905,955,898,1307"
818,"111,908,1276,1953,923,668,1237,858,1221,1193"
819,"1218,2905,858,1233,1953,1036,1221,1788,3405,908"
820,"3300,1301,3793,1129,780,741,1376,1036,3698,750"
821,"53,2503,669,1423,1193,318,1104,2197,2931,926"
822,"2804,955,34,1968,905,1172,497,947,3548,1236"
823,"3022,1002,3462,2937,649,3233,905,2936,1238,1276"
824,"670,3307,668,1104,53,1237,2731,2503,2360,3245"
825,"3307,1172,2208,933,898,908,892,2804,911,2248"
826,"3338,363,602,2330,2677,1361,2930,3077,1192,556"
827,"3089,1193,318,1423,2351,1237,53,668,1228,670"
828,"2324,1172,3307,2804,1236,2248,916,1968,838,345"
829,"2360,3089,3949,2959,1423,53,214,2324,2624,2503"
830,"2648,2644,2553,1347,2454,1994,1340,2550,1228,2554"
831,"293,1234,858,1953,1945,318,149,1227,910,3783"
832,"1136,905,3462,951,2788,2997,3022,2937,1963,649"
833,"1949,2357,669,3245,1207,953,2329,53,2609,670"
834,"1172,3307,932,1226,356,2175,898,2927,3668,2920"
835,"750,541,3471,1199,32,1214,1206,2571,260,1196"
836,"649,3114,3061,1,2946,2706,899,745,3897,3233"
837,"2019,1954,1242,527,953,1953,3245,3578,1207,2503"
838,"2360,1423,670,53,326,318,2959,668,1131,2931"
839,"3307,2503,670,3468,3245,668,53,2360,3038,1423"
840,"1281,2324,909,2997,3363,3083,1180,3067,955,1235"
841,"318,2503,53,3245,2329,669,1207,2019,1423,3789"
842,"2503,649,1276,2804,1236,909,3307,3083,562,1734"
843,"3421,1236,1663,2324,2795,1060,223,598,649,3210"
844,"1207,670,954,2609,3089,1203,2019,668,953,213"
845,"2329,53,669,1193,3245,2197,1900,670,2503,3350"
846,"858,1276,649,1221,2324,2905,318,2937,2503,3451"
847,"2804,1002,3022,2937,1394,1136,1257,905,3410,3233"
848,"1136,3022,2804,1243,3897,3410,1236,2324,951,955"
849,"3022,2324,1002,3233,2788,1136,1394,2858,1537,905"
850,"1423,2503,1228,326,978,3089,668,2908,3415,1251"
